Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
729,17.35,0,0.0,0,101.9016,1,1987,0,2,1,1821.6288
255,7.72,0,0.122015744,6,121.744,3,2009,1,2,2,2277.036
97,8.395,0,0.07191675,7,254.804,1,1987,0,2,1,7843.124
1305,12.857645184136183,0,0.210596485,11,144.747,4,1985,2,0,0,143.147
510,8.985,0,0.183774965,6,101.77,7,2002,1,1,1,798.96
3,12.857645184136183,0,0.081841136,14,190.053,5,1985,1,2,3,569.259
874,12.857645184136183,1,0.074729835,10,183.795,4,1985,2,0,0,549.285
983,16.1,1,0.267352587,5,34.9558,0,1998,1,2,0,67.9116
257,12.857645184136183,0,0.0,13,45.7428,5,1985,1,2,3,615.1992
1017,8.5,0,0.163838951,3,51.3324,0,1998,1,2,0,311.5944
95,9.5,0,0.0,14,32.89,0,1998,1,2,0,33.29
671,6.36,0,0.120443298,6,45.406,1,1987,0,2,1,1118.544
756,14.8,0,0.081372267,10,191.4846,3,2009,1,2,2,3057.3536
557,8.115,1,0.032158866,3,154.8972,8,1997,2,0,1,1713.7692
1153,15.1,1,0.157154813,6,62.2194,0,1998,1,2,0,185.7582
1167,11.6,1,0.241055611,4,238.5222,0,1998,1,2,0,717.0666
682,15.0,1,0.0268952,0,220.3456,7,2002,1,1,1,1989.4104
1352,5.5,0,0.0,11,103.1016,7,2002,1,1,1,2024.032
1450,12.857645184136183,0,0.060888514,9,130.1968,5,1985,1,2,3,1565.9616
153,20.35,1,0.030990354,4,256.3672,7,2002,1,1,1,1022.6688
866,5.82,1,0.0,6,256.633,9,1999,1,0,1,2050.664
770,5.405,1,0.053730029,3,199.0742,7,2002,1,1,1,4777.7808
122,12.1,0,0.016823566,7,178.566,6,2004,2,1,1,3775.086
1392,12.15,0,0.242768664,8,226.5404,0,1998,1,2,0,225.0404
1206,12.857645184136183,0,0.089858447,9,84.5882,5,1985,1,2,3,2061.3168
349,6.825,1,0.078057026,3,154.5998,0,1998,1,2,0,153.7998
221,12.857645184136183,0,0.068489201,3,259.3278,5,1985,1,2,3,4165.2448
909,13.65,0,0.016001434,1,230.6668,2,2007,1,1,1,1842.9344
611,16.7,0,0.070588621,6,107.9912,2,2007,1,1,1,1419.4856
1364,8.51,0,0.016201845,9,195.2478,2,2007,1,1,1,4262.4516
448,20.75,1,0.0,12,239.988,7,2002,1,1,1,2636.568
156,14.0,0,0.030216783,6,216.6192,3,2009,1,2,2,3020.0688
558,17.85,0,0.046707264,10,152.6682,9,1999,1,0,1,1829.6184
384,7.975,0,0.014653896,0,82.425,9,1999,1,0,1,749.025
1377,16.35,0,0.013387211,11,105.628,9,1999,1,0,1,1065.28
908,9.0,0,0.143870574,13,169.4816,0,1998,1,2,0,503.3448
431,12.857645184136183,0,0.143591586,5,213.5534,4,1985,2,0,0,430.1068
1341,14.6,0,0.059732844,11,241.2538,3,2009,1,2,2,5287.7836
636,6.305,1,0.123307177,13,93.5436,9,1999,1,0,1,283.6308
508,12.857645184136183,0,0.070912843,5,121.5098,5,1985,1,2,3,2410.196
972,10.3,0,0.146999264,10,103.7648,2,2007,1,1,1,2804.3496
498,14.5,1,0.128520186,0,101.4332,7,2002,1,1,1,1948.1308
265,12.857645184136183,0,0.021392306,6,182.0976,5,1985,1,2,3,6157.3184
615,8.895,0,0.072545601,2,176.237,7,2002,1,1,1,1764.37
882,7.5,0,0.051038045,3,121.7072,2,2007,1,1,1,3552.7088
1322,14.5,0,0.01950565,11,163.921,9,1999,1,0,1,2446.815
1323,18.75,0,0.052252908,8,105.728,3,2009,1,2,2,1704.448
1194,20.5,0,0.143283608,9,37.919,8,1997,2,0,1,183.095
1456,6.38,0,0.015149955,9,144.047,1,1987,0,2,1,3149.234
1297,12.15,0,0.029583249,9,114.715,7,2002,1,1,1,1048.635
1465,19.85,0,0.064367627,8,126.1704,1,1987,0,2,1,876.1928
231,11.5,1,0.020653603,4,84.954,3,2009,1,2,2,865.54
518,12.857645184136183,0,0.091318935,13,230.7352,5,1985,1,2,3,8474.3024
187,10.895,0,0.228993134,4,263.4568,0,1998,1,2,0,527.3136
845,15.35,0,0.02346559,5,35.219,0,1998,1,2,0,36.619
1374,15.75,0,0.134960397,9,101.37,1,1987,0,2,1,2097.27
1317,11.5,0,0.017678008,8,129.2626,7,2002,1,1,1,1705.1138
978,11.0,0,0.106051405,1,124.4046,7,2002,1,1,1,2241.0828
867,13.65,0,0.04929502,6,150.505,9,1999,1,0,1,2696.49
124,13.85,0,0.034640466,7,116.1492,7,2002,1,1,1,1274.3412
390,11.5,1,0.037646623,13,107.5254,7,2002,1,1,1,325.5762
1280,12.35,0,0.163910938,9,119.2124,6,2004,2,1,1,1303.6364
405,12.857645184136183,0,0.043025208,15,37.6164,5,1985,1,2,3,810.9444
1270,8.6,0,0.054601779,8,141.1154,0,1998,1,2,0,425.4462
40,16.1,0,0.023625114,14,189.3846,7,2002,1,1,1,3630.6074
743,7.35,1,0.014394261,6,241.3512,7,2002,1,1,1,5331.7264
1185,11.0,1,0.133034816,3,222.0798,1,1987,0,2,1,2864.9374
675,8.06,0,0.021497594,2,230.3326,2,2007,1,1,1,1386.1956
857,5.785,1,0.038976089,6,264.2252,2,2007,1,1,1,3934.878
256,20.1,1,0.054549098,6,193.782,1,1987,0,2,1,1158.492
94,8.21,0,0.010808272,7,150.5392,3,2009,1,2,2,1043.9744
608,12.857645184136183,1,0.029943463,3,60.222,5,1985,1,2,3,1677.816
946,12.857645184136183,1,0.035334201,13,115.3518,5,1985,1,2,3,2277.036
1250,6.675,0,0.021710275,9,34.9874,7,2002,1,1,1,247.0118
295,15.2,1,0.104201019,6,176.5054,3,2009,1,2,2,2976.7918
322,7.89,0,0.036127671,4,117.4782,6,2004,2,1,1,2026.0294
13,12.857645184136183,0,0.065119701,14,145.7128,5,1985,1,2,3,4026.7584
784,20.0,1,0.028118435,6,46.7744,6,2004,2,1,1,1222.4088
799,16.5,1,0.066249551,2,183.3292,8,1997,2,0,1,2006.7212
239,8.96,1,0.069219165,6,196.5768,3,2009,1,2,2,2759.0752
886,19.75,0,0.01247354,6,187.5872,7,2002,1,1,1,1323.6104
1462,7.825,0,0.0,9,253.4698,2,2007,1,1,1,6849.0846
960,19.2,1,0.085296625,3,153.4314,3,2009,1,2,2,1861.5768
1105,11.8,1,0.170977155,3,117.0834,3,2009,1,2,2,1842.9344
314,9.3,0,0.089186275,3,145.3786,7,2002,1,1,1,2745.0934
250,12.857645184136183,0,0.027767577,0,82.1592,4,1985,2,0,0,412.796
1003,12.857645184136183,0,0.054806734,6,145.1444,5,1985,1,2,3,3918.8988
758,12.857645184136183,1,0.019114349,13,182.1608,4,1985,2,0,0,367.5216
468,11.5,1,0.125857678,5,100.5358,7,2002,1,1,1,2111.2518
624,17.5,0,0.016802225,10,138.518,3,2009,1,2,2,2376.906
815,12.857645184136183,0,0.129783577,0,78.2328,5,1985,1,2,3,1004.0264
607,7.365,0,0.159937597,13,93.912,6,2004,2,1,1,1304.968
197,20.6,0,0.023448504,6,93.9778,6,2004,2,1,1,2816.334
967,7.645,1,0.0,13,41.8112,8,1997,2,0,1,894.8352
261,13.3,0,0.080257683,4,232.63,2,2007,1,1,1,1864.24
1202,16.5,0,0.036715907,9,180.0318,7,2002,1,1,1,3969.4996
327,18.6,0,0.01575657,13,153.1366,1,1987,0,2,1,3173.8686
595,6.135,1,0.079776075,0,152.8366,2,2007,1,1,1,1964.7758
65,16.2,0,0.03338006,14,74.0696,8,1997,2,0,1,1416.8224
1011,12.857645184136183,1,0.0,5,130.531,5,1985,1,2,3,5582.733
1262,5.51,0,0.0,8,98.9726,3,2009,1,2,2,1565.9616
963,12.857645184136183,1,0.149288779,5,158.4288,5,1985,1,2,3,2985.4472
655,13.65,1,0.0127517,13,55.5588,8,1997,2,0,1,1603.2464
361,18.2,1,0.012254429,6,59.9904,3,2009,1,2,2,644.4944
282,13.3,0,0.02136022,0,120.4124,3,2009,1,2,2,1777.686
1134,15.5,1,0.086320509,5,48.1692,2,2007,1,1,1,985.384
1260,12.857645184136183,0,0.162248011,9,160.4604,4,1985,2,0,0,316.9208
137,7.55,1,0.03107068,6,122.4072,3,2009,1,2,2,857.5504
430,11.6,1,0.132111921,5,82.2276,0,1998,1,2,0,243.6828
1192,20.5,0,0.119339241,0,106.0596,6,2004,2,1,1,970.7364
1112,6.71,1,0.029560451,0,65.8142,8,1997,2,0,1,856.8846
1402,14.5,0,0.089703476,8,158.3604,1,1987,0,2,1,1109.2228
1179,11.0,1,0.057047756,6,240.4512,6,2004,2,1,1,7028.1848
863,12.6,0,0.024194731,4,36.1874,8,1997,2,0,1,423.4488
1265,8.42,0,0.070856383,9,217.4192,3,2009,1,2,2,431.4384
302,12.857645184136183,0,0.086352403,6,149.8734,4,1985,2,0,0,445.4202
442,12.3,0,0.036997104,13,115.9834,9,1999,1,0,1,2073.3012
686,12.857645184136183,1,0.076790922,5,172.1106,5,1985,1,2,3,2566.659
629,6.575,1,0.075507758,1,146.4444,8,1997,2,0,1,1596.5884
167,13.6,0,0.117874024,13,193.6136,7,2002,1,1,1,4471.5128
296,18.1,0,0.022380952,6,93.6094,1,1987,0,2,1,476.047
1218,15.0,0,0.044871033,8,140.3838,1,1987,0,2,1,2528.7084
1251,12.3,0,0.052608525,9,191.253,7,2002,1,1,1,2656.542
415,10.5,0,0.052852621,5,88.783,2,2007,1,1,1,2067.309
1406,10.8,0,0.041865848,8,189.7214,8,1997,2,0,1,5841.0634
93,7.63,0,0.06105276,14,95.4436,6,2004,2,1,1,1418.154
636,6.305,1,0.12301331,13,93.2436,1,1987,0,2,1,2079.9592
625,12.6,1,0.062797771,5,103.999,9,1999,1,0,1,825.592
375,12.857645184136183,1,0.047704151,6,187.2556,5,1985,1,2,3,4506.1344
1099,15.1,0,0.0552059,6,219.4166,8,1997,2,0,1,6096.0648
407,7.27,1,0.02076385,3,89.0488,1,1987,0,2,1,181.0976
1174,6.035,1,0.066051758,0,187.724,3,2009,1,2,2,2050.664
1239,20.7,0,0.026877471,9,74.6354,1,1987,0,2,1,1053.2956
526,11.6,1,0.157718931,2,168.3474,2,2007,1,1,1,4548.0798
841,9.3,0,0.11144608,1,64.6826,7,2002,1,1,1,1097.9042
1372,13.0,0,0.04188955,9,255.9014,9,1999,1,0,1,3315.0182
721,12.857645184136183,1,0.030476541,13,252.2724,5,1985,1,2,3,5033.448
293,18.25,1,0.183142346,4,110.357,1,1987,0,2,1,2087.283
1357,19.6,0,0.0,8,153.3024,7,2002,1,1,1,2428.8384
1408,12.857645184136183,0,0.140582485,9,47.1718,4,1985,2,0,0,141.8154
134,14.0,1,0.029782937,4,146.3786,7,2002,1,1,1,866.8716
932,16.7,1,0.042792568,4,118.6782,3,2009,1,2,2,1549.3166
1294,14.85,0,0.060927824,9,254.8698,1,1987,0,2,1,4819.7262
383,17.6,1,0.041615224,13,37.219,2,2007,1,1,1,366.19
1080,20.35,1,0.014885998,6,234.4958,3,2009,1,2,2,3271.7412
289,7.6,1,0.142410775,15,171.9448,8,1997,2,0,1,3749.7856
1381,17.6,0,0.019012262,8,237.159,2,2007,1,1,1,3072.667
981,20.25,1,0.0,4,194.2794,9,1999,1,0,1,4291.7468
638,6.615,1,0.092158377,3,251.1408,7,2002,1,1,1,3254.4304
1026,6.8,0,0.037555348,0,49.6034,9,1999,1,0,1,972.068
1338,12.15,0,0.006770252,11,124.473,9,1999,1,0,1,1231.73
583,12.65,0,0.123531974,10,108.2938,3,2009,1,2,2,535.969
161,5.44,0,0.025458716,4,241.2538,1,1987,0,2,1,3124.5994
566,12.857645184136183,0,0.099478451,13,194.4452,5,1985,1,2,3,4697.8848
419,10.395,0,0.031273559,12,160.0604,9,1999,1,0,1,1267.6832
381,15.5,1,0.125687917,6,178.2028,8,1997,2,0,1,1416.8224
1035,12.857645184136183,0,0.0194158,1,41.6454,4,1985,2,0,0,83.8908
859,9.285,1,0.021002641,13,161.1578,6,2004,2,1,1,4011.445
287,8.05,1,0.078522357,6,257.1646,9,1999,1,0,1,6183.9504
940,9.5,1,0.0,3,79.596,8,1997,2,0,1,1038.648
725,18.7,1,0.070979698,5,229.501,3,2009,1,2,2,1607.907
79,12.857645184136183,0,0.040636926,7,224.6088,5,1985,1,2,3,4474.176
1420,8.88,0,0.099024124,9,208.527,3,2009,1,2,2,3145.905
311,9.695,0,0.029632784,13,159.692,7,2002,1,1,1,958.752
1227,12.857645184136183,0,0.0,8,37.3506,5,1985,1,2,3,1024.6662
25,6.28,0,0.027682047,14,85.5198,1,1987,0,2,1,1744.396
17,13.85,0,0.030769458,14,141.7154,1,1987,0,2,1,2978.1234
184,16.0,0,0.060971431,15,226.2404,7,2002,1,1,1,4725.8484
1201,12.857645184136183,0,0.017295906,8,47.1034,4,1985,2,0,0,145.8102
923,13.65,1,0.026602089,10,35.1532,8,1997,2,0,1,790.9704
922,17.75,0,0.034752647,4,248.775,8,1997,2,0,1,3745.125
1276,12.857645184136183,0,0.012592289,9,123.3414,5,1985,1,2,3,4751.8146
511,7.42,1,0.021661527,12,187.7582,3,2009,1,2,2,2600.6148
529,12.857645184136183,0,0.065272284,5,256.1646,5,1985,1,2,3,3349.6398
457,12.857645184136183,0,0.095746519,13,208.6612,5,1985,1,2,3,7317.142
843,7.655,0,0.031938828,3,114.1492,6,2004,2,1,1,1158.492
648,18.25,0,0.054344186,13,140.2154,7,2002,1,1,1,1701.7848
471,13.1,0,0.037734334,6,173.9054,3,2009,1,2,2,3677.2134
240,12.857645184136183,1,0.302478871,13,155.4972,4,1985,2,0,0,311.5944
804,12.857645184136183,0,0.0,13,240.6222,5,1985,1,2,3,4302.3996
886,19.75,0,0.012437935,6,189.9872,1,1987,0,2,1,3781.744
1291,9.6,0,0.011211251,9,166.9184,0,1998,1,2,0,660.4736
608,13.0,1,0.030064132,3,58.022,1,1987,0,2,1,898.83
1452,7.285,0,0.031278532,9,176.0054,3,2009,1,2,2,2626.581
296,18.1,0,0.022434418,6,96.2094,9,1999,1,0,1,952.094
347,6.865,0,0.057062186,13,212.0218,3,2009,1,2,2,2350.9398
1102,13.15,0,0.043727261,13,182.595,1,1987,0,2,1,3478.805
647,5.46,1,0.107223632,6,144.8786,9,1999,1,0,1,3323.0078
341,8.235,0,0.08259502,0,149.1076,7,2002,1,1,1,1182.4608
722,7.52,1,0.044272226,0,181.395,2,2007,1,1,1,2563.33
941,10.8,0,0.0824812,4,191.6504,1,1987,0,2,1,2492.7552
1114,10.3,0,0.070040195,4,263.0226,8,1997,2,0,1,4229.1616
162,6.32,0,0.012717946,10,40.2822,8,1997,2,0,1,628.5152
82,12.65,0,0.062878412,14,160.9578,6,2004,2,1,1,4332.3606
639,12.857645184136183,1,0.065203103,10,166.0816,5,1985,1,2,3,5033.448
908,9.0,0,0.086440911,13,167.0816,2,2007,1,1,1,1342.2528
856,7.02,0,0.081290366,6,147.3734,9,1999,1,0,1,2524.0478
1314,13.0,0,0.082970667,9,60.0194,9,1999,1,0,1,1114.5492
1264,6.86,0,0.03674399,9,231.201,2,2007,1,1,1,6201.927
611,16.7,0,0.0,6,109.1912,3,2009,1,2,2,545.956
1355,12.8,0,0.091408076,11,108.9938,3,2009,1,2,2,1071.938
916,10.3,0,0.027292686,6,101.2042,1,1987,0,2,1,396.8168
490,16.7,1,0.038496166,13,147.5102,1,1987,0,2,1,5540.7876
1144,16.75,0,0.08165147,6,258.3988,3,2009,1,2,2,1541.9928
773,12.857645184136183,0,0.077367431,6,97.0094,5,1985,1,2,3,1808.9786
1096,20.1,0,0.075049323,4,110.4228,2,2007,1,1,1,1105.228
440,9.8,1,0.063946629,6,116.6492,7,2002,1,1,1,2316.984
893,6.26,1,0.009883257,10,149.8366,9,1999,1,0,1,1964.7758
537,9.8,0,0.026950104,10,128.402,3,2009,1,2,2,1265.02
699,9.8,1,0.045337184,0,36.8874,9,1999,1,0,1,564.5984
757,11.1,1,0.03623131,5,175.0712,2,2007,1,1,1,3339.6528
148,13.65,0,0.036016619,13,186.3924,9,1999,1,0,1,1295.6468
887,19.0,1,0.10985775,6,188.8214,0,1998,1,2,0,188.4214
201,5.465,1,0.0,0,129.1626,8,1997,2,0,1,3672.5528
631,7.895,1,0.061270647,2,56.7588,9,1999,1,0,1,343.5528
1141,5.8,0,0.131489269,4,89.7172,3,2009,1,2,2,1605.9096
323,12.857645184136183,1,0.173587926,4,60.0194,4,1985,2,0,0,123.8388
737,5.695,1,0.067700925,1,256.5988,8,1997,2,0,1,2055.9904
850,16.75,0,0.128861359,1,86.2856,6,2004,2,1,1,1406.1696
814,14.5,1,0.106894492,1,260.4594,0,1998,1,2,0,1046.6376
1463,15.0,0,0.119461188,8,126.3362,0,1998,1,2,0,503.3448
152,7.855,1,0.0,4,220.1482,3,2009,1,2,2,4600.0122
931,12.857645184136183,0,0.026552056,3,56.2246,5,1985,1,2,3,1737.738
1207,6.235,0,0.118674359,9,261.691,8,1997,2,0,1,3155.892
32,9.395,0,0.160235723,14,227.872,2,2007,1,1,1,1584.604
529,5.695,0,0.109784056,5,256.0646,0,1998,1,2,0,1288.323
14,12.857645184136183,0,0.0,14,89.4146,5,1985,1,2,3,2645.2234
1053,8.31,1,0.116148596,13,176.0028,3,2009,1,2,2,4427.57
1267,16.35,0,0.0,9,127.902,2,2007,1,1,1,2150.534
797,12.857645184136183,0,0.020597493,1,200.0742,5,1985,1,2,3,8958.339
1410,5.88,0,0.02488732,9,147.5392,8,1997,2,0,1,2684.5056
825,6.465,0,0.124506117,3,264.7884,8,1997,2,0,1,3709.8376
493,17.7,1,0.122123201,10,100.7674,7,2002,1,1,1,814.9392
1030,18.25,0,0.0,5,196.8452,8,1997,2,0,1,3327.6684
1177,19.7,1,0.018024769,10,104.499,8,1997,2,0,1,1031.99
1242,9.0,0,0.032152981,9,102.0016,3,2009,1,2,2,1518.024
1391,12.857645184136183,0,0.011762847,9,153.534,5,1985,1,2,3,7503.566
422,7.075,0,0.058465268,4,145.3128,7,2002,1,1,1,1869.5664
496,8.895,1,0.088305478,13,123.473,6,2004,2,1,1,1478.076
308,20.1,1,0.054540159,5,152.1366,9,1999,1,0,1,755.683
1058,16.0,0,0.057049301,4,225.9404,6,2004,2,1,1,1350.2424
1369,14.65,0,0.0,11,56.4614,0,1998,1,2,0,55.2614
100,12.857645184136183,0,0.049623924,4,83.225,5,1985,1,2,3,1498.05
361,18.2,1,0.012229464,6,56.8904,7,2002,1,1,1,1406.1696
488,9.195,0,0.114863923,5,59.0246,6,2004,2,1,1,1853.5872
1032,18.35,1,0.15783357,6,87.5882,0,1998,1,2,0,171.7764
22,15.7,0,0.037289996,14,182.7634,9,1999,1,0,1,3453.5046
1283,5.82,0,0.081096613,9,170.379,2,2007,1,1,1,1018.674
502,12.857645184136183,1,0.105812357,6,175.0396,5,1985,1,2,3,4012.1108
1335,16.35,0,0.02844314,9,98.141,0,1998,1,2,0,386.164
1334,15.2,0,0.012184999,8,50.3034,2,2007,1,1,1,145.8102
615,8.895,0,0.072511335,2,177.437,9,1999,1,0,1,3528.74
532,12.857645184136183,0,0.038340116,13,240.1564,5,1985,1,2,3,7150.692
692,5.15,1,0.0,10,122.9388,2,2007,1,1,1,2105.2596
1248,8.51,0,0.052239735,9,141.947,2,2007,1,1,1,2004.058
272,10.3,1,0.030616757,6,112.7176,9,1999,1,0,1,343.5528
1031,12.857645184136183,1,0.042949109,6,199.5742,5,1985,1,2,3,3981.484
1266,13.5,0,0.12163321,9,161.692,0,1998,1,2,0,159.792
1421,12.857645184136183,0,0.030062224,8,154.3656,5,1985,1,2,3,2471.4496
976,12.857645184136183,0,0.170254469,13,124.8704,5,1985,1,2,3,2127.8968
747,15.7,0,0.073605395,0,249.6724,1,1987,0,2,1,6543.4824
491,12.857645184136183,0,0.052554508,13,190.3504,5,1985,1,2,3,1917.504
569,12.857645184136183,1,0.02579577,3,88.4172,4,1985,2,0,0,89.2172
1012,18.0,1,0.142910689,6,89.6514,9,1999,1,0,1,1859.5794
1272,20.0,0,0.08165845,11,35.019,3,2009,1,2,2,585.904
872,14.85,0,0.018571641,3,187.3214,8,1997,2,0,1,4333.6922
1313,9.395,0,0.039961837,11,84.0908,8,1997,2,0,1,419.454
1118,12.5,1,0.081684728,6,92.3488,1,1987,0,2,1,1177.1344
1092,12.3,1,0.058105769,13,60.4562,6,2004,2,1,1,1777.686
680,13.15,1,0.037952777,13,89.5856,8,1997,2,0,1,1494.0552
49,8.88,0,0.086708987,7,151.7682,1,1987,0,2,1,762.341
749,13.5,1,0.068256316,4,60.9562,2,2007,1,1,1,533.3058
1026,12.857645184136183,0,0.037315469,0,50.0034,5,1985,1,2,3,1992.7394
755,12.857645184136183,0,0.088828418,2,192.2478,5,1985,1,2,3,7943.6598
1344,9.6,0,0.029619203,9,43.6086,1,1987,0,2,1,624.5204
892,14.15,0,0.03546967,3,256.3014,2,2007,1,1,1,4845.0266
427,12.857645184136183,0,0.054443762,13,184.6582,4,1985,2,0,0,185.7582
734,15.7,1,0.018926773,6,60.2536,6,2004,2,1,1,1163.8184
352,16.35,0,0.068219025,6,198.9426,7,2002,1,1,1,3559.3668
970,17.35,1,0.027723342,3,89.6856,3,2009,1,2,2,2109.2544
57,12.1,0,0.011563024,4,164.9526,7,2002,1,1,1,2302.3364
688,12.857645184136183,0,0.19033746,13,159.4578,4,1985,2,0,0,160.4578
1060,19.6,1,0.041563696,5,47.6376,6,2004,2,1,1,335.5632
1077,12.857645184136183,0,0.153741385,4,182.6292,4,1985,2,0,0,182.4292
1017,12.857645184136183,0,0.097410707,3,52.7324,5,1985,1,2,3,2492.7552
73,18.85,0,0.0,7,162.0578,6,2004,2,1,1,3209.156
1413,5.32,0,0.093261677,8,100.9674,3,2009,1,2,2,1222.4088
1154,12.5,1,0.110215444,6,81.8592,7,2002,1,1,1,1238.388
732,12.857645184136183,0,0.148392623,5,41.5796,4,1985,2,0,0,41.2796
592,10.0,0,0.038904624,6,245.4144,2,2007,1,1,1,6615.3888
745,16.75,0,0.029785889,13,38.9822,9,1999,1,0,1,628.5152
948,12.8,1,0.114085368,1,141.3838,7,2002,1,1,1,2388.2246
512,15.6,1,0.10589167,13,172.6764,2,2007,1,1,1,2920.1988
30,12.857645184136183,0,0.01724183,14,197.0768,5,1985,1,2,3,8868.456
1254,20.2,0,0.112321218,9,123.6046,8,1997,2,0,1,2988.1104
891,12.3,0,0.111727876,0,33.9874,3,2009,1,2,2,564.5984
1060,19.6,1,0.041655865,5,48.5376,7,2002,1,1,1,335.5632
1167,11.6,1,0.144241314,4,239.4222,9,1999,1,0,1,3346.3108
583,12.857645184136183,0,0.0,10,109.1938,5,1985,1,2,3,2036.6822
515,12.6,1,0.074070351,4,254.2356,7,2002,1,1,1,4578.0408
905,13.6,1,0.043743689,6,157.7946,7,2002,1,1,1,1104.5622
236,10.195,0,0.126383094,3,112.1886,8,1997,2,0,1,667.1316
721,15.7,1,0.030686952,13,253.4724,7,2002,1,1,1,1510.0344
285,20.25,1,0.014790559,4,193.6162,6,2004,2,1,1,3848.324
1229,21.1,0,0.028984804,9,146.1786,1,1987,0,2,1,3034.0506
242,15.5,0,0.032924463,0,107.2938,9,1999,1,0,1,2143.876
1272,20.0,0,0.081492092,11,35.519,7,2002,1,1,1,1025.332
1270,8.6,0,0.032806066,8,143.6154,2,2007,1,1,1,2127.231
147,6.78,0,0.066892471,6,186.424,3,2009,1,2,2,1304.968
517,9.195,1,0.122802943,6,100.1016,3,2009,1,2,2,1113.2176
83,18.35,0,0.041634206,7,188.1872,1,1987,0,2,1,3781.744
353,7.97,0,0.021531416,12,108.4596,6,2004,2,1,1,3020.0688
1033,9.395,0,0.099274694,13,104.528,9,1999,1,0,1,852.224
634,11.5,0,0.072820885,6,191.253,1,1987,0,2,1,3036.048
325,14.65,0,0.172357491,6,50.8692,2,2007,1,1,1,788.3072
382,17.35,1,0.146895866,12,149.605,3,2009,1,2,2,3745.125
204,11.6,0,0.038736838,4,55.8272,2,2007,1,1,1,1454.1072
1449,12.857645184136183,0,0.054723717,8,36.6874,5,1985,1,2,3,1058.622
661,17.7,1,0.0,6,46.8034,2,2007,1,1,1,923.4646
127,12.857645184136183,0,0.090427268,7,126.2336,5,1985,1,2,3,3195.84
28,11.85,0,0.13267058,4,96.4726,8,1997,2,0,1,978.726
32,9.395,0,0.159582185,14,224.772,9,1999,1,0,1,7017.532
774,18.7,0,0.037622954,6,110.7886,8,1997,2,0,1,1334.2632
710,13.65,1,0.080968973,5,259.7936,3,2009,1,2,2,2609.936
252,10.895,1,0.009641375,4,124.173,7,2002,1,1,1,1601.249
1345,12.857645184136183,0,0.128478462,8,117.944,4,1985,2,0,0,239.688
53,16.2,0,0.019457372,14,153.9972,3,2009,1,2,2,1246.3776
395,6.13,0,0.102607233,6,54.0298,3,2009,1,2,2,808.947
561,10.3,1,0.024935297,0,172.0422,9,1999,1,0,1,3966.1706
107,15.5,0,0.053327763,14,44.477,1,1987,0,2,1,865.54
784,20.0,1,0.0,6,46.4744,0,1998,1,2,0,45.2744
775,18.25,0,0.07784544,13,260.5962,9,1999,1,0,1,3884.943
1229,21.1,0,0.029003459,9,143.4786,6,2004,2,1,1,2311.6576
1003,17.75,0,0.05507343,6,145.1444,8,1997,2,0,1,1886.8772
349,6.825,1,0.046898544,3,153.7998,2,2007,1,1,1,922.7988
587,18.25,0,0.075908374,13,213.4218,1,1987,0,2,1,3846.9924
31,20.75,0,0.035568147,14,151.8024,0,1998,1,2,0,151.8024
351,15.1,1,0.019917598,5,129.431,1,1987,0,2,1,3505.437
783,13.5,1,0.159720671,6,147.6102,8,1997,2,0,1,4082.6856
219,12.857645184136183,0,0.01520491,13,197.2084,5,1985,1,2,3,4166.5764
650,15.1,0,0.095545715,0,157.3604,3,2009,1,2,2,4436.8912
871,6.215,1,0.083056555,0,224.4062,0,1998,1,2,0,225.7062
334,12.15,0,0.062235983,15,34.5532,1,1987,0,2,1,359.532
775,12.857645184136183,0,0.077348214,13,259.7962,5,1985,1,2,3,8028.8822
1367,12.857645184136183,0,0.032731074,8,235.6906,5,1985,1,2,3,5704.5744
1027,5.175,0,0.037391881,3,83.2224,6,2004,2,1,1,1789.6704
601,12.857645184136183,1,0.102830104,0,172.6422,4,1985,2,0,0,344.8844
463,16.5,0,0.028418817,13,92.8146,8,1997,2,0,1,2097.9358
920,15.5,1,0.07575107,0,262.8568,8,1997,2,0,1,5800.4496
1081,15.1,1,0.1000135,6,145.4786,9,1999,1,0,1,1589.2646
1445,19.0,0,0.0,8,211.0244,0,1998,1,2,0,1482.0708
291,18.85,0,0.141862435,3,171.0132,9,1999,1,0,1,4396.9432
671,6.36,0,0.120788077,6,45.706,7,2002,1,1,1,838.908
764,17.0,0,0.119362409,5,249.4434,6,2004,2,1,1,5960.2416
48,6.13,0,0.0,4,60.1536,1,1987,0,2,1,1102.5648
81,9.5,0,0.142425145,7,189.9872,0,1998,1,2,0,756.3488
1074,6.445,0,0.049697923,0,95.0436,0,1998,1,2,0,94.5436
1117,19.75,0,0.041448824,6,116.5466,7,2002,1,1,1,2828.3184
267,12.85,0,0.030678825,15,251.704,7,2002,1,1,1,3542.056
932,16.7,1,0.071335395,4,120.3782,0,1998,1,2,0,119.1782
474,18.7,0,0.105104552,5,121.7072,3,2009,1,2,2,1347.5792
966,12.1,0,0.020652362,13,149.5734,3,2009,1,2,2,2227.101
492,15.3,1,0.084749164,3,215.5218,6,2004,2,1,1,4060.7142
811,12.857645184136183,1,0.100277876,6,196.8768,5,1985,1,2,3,7094.7648
